Employee_ID,Transaction_WID,Transaction_Effective_Date,Transaction_Entry_Date,Transaction_Type,Organization_ID,Organization_Type,Sequence_Number,Worker_Workday_ID
30012056,b90e2d4f21a03c0f20e765982579bfec,2026-01-17,2026-01-22 12:29:38,Change Job,WARLAB_HOLD,Company,7,fc1cbae4bd4549900e1beed8556f9774
30012056,b90e2d4f21a03c0f20e765982579bfec,2026-01-17,2026-01-22 12:29:38,Change Job,DEPT_RISK_053,Supervisory,7,fc1cbae4bd4549900e1beed8556f9774
30012073,64b14a47606c0b17547d89c332efce5e,2026-01-02,2026-01-02 08:36:47,Data Change,CC_0134,Cost_Center,5,331a5c255fc725f73bd79e75b407ddd0
30012073,64b14a47606c0b17547d89c332efce5e,2026-01-02,2026-01-02 08:36:47,Data Change,WARLAB_CAP,Company,5,331a5c255fc725f73bd79e75b407ddd0
30012073,64b14a47606c0b17547d89c332efce5e,2026-01-02,2026-01-02 08:36:47,Data Change,DEPT_SALES_104,Supervisory,5,331a5c255fc725f73bd79e75b407ddd0
30012084,f1cc3d82dae32ba91a0713ecc3c84078,2026-01-10,2026-01-14 10:20:34,Data Change,CC_0165,Cost_Center,6,47d55e9595fbac4af7859edb4cd09237
30012084,f1cc3d82dae32ba91a0713ecc3c84078,2026-01-10,2026-01-14 10:20:34,Data Change,WARLAB_TECH,Company,6,47d55e9595fbac4af7859edb4cd09237
30012084,f1cc3d82dae32ba91a0713ecc3c84078,2026-01-10,2026-01-14 10:20:34,Data Change,DEPT_LEGAL_087,Supervisory,6,47d55e9595fbac4af7859edb4cd09237
30012092,8425ac9dbf53ff8fbe707a8cb0edba53,2026-01-23,2026-01-23 10:21:15,Data Change,CC_0032,Cost_Center,5,590ad7657dcf0b230d9351927d8dae3a
30012092,8425ac9dbf53ff8fbe707a8cb0edba53,2026-01-23,2026-01-23 10:21:15,Data Change,WARLAB_INS,Company,5,590ad7657dcf0b230d9351927d8dae3a
30012092,8425ac9dbf53ff8fbe707a8cb0edba53,2026-01-23,2026-01-23 10:21:15,Data Change,DEPT_TECH_024,Supervisory,5,590ad7657dcf0b230d9351927d8dae3a
30012096,420aa63efb0c7ed6a1a9cc41aff26974,2026-01-06,2026-01-11 14:28:07,Data Change,CC_0064,Cost_Center,11,38a3cb193b5e9eb3e186e12758de9e98
30012096,420aa63efb0c7ed6a1a9cc41aff26974,2026-01-06,2026-01-11 14:28:07,Data Change,WARLAB_HOLD,Company,11,38a3cb193b5e9eb3e186e12758de9e98
30012096,420aa63efb0c7ed6a1a9cc41aff26974,2026-01-06,2026-01-11 14:28:07,Data Change,DEPT_SALES_107,Supervisory,11,38a3cb193b5e9eb3e186e12758de9e98
30012110,b6b0c721b9621d342884377c243c69e5,2026-01-20,2026-01-24 10:38:15,Data Change,CC_0041,Cost_Center,11,020eca27645086f48b03617671583960
30012110,b6b0c721b9621d342884377c243c69e5,2026-01-20,2026-01-24 10:38:15,Data Change,WARLAB_WM,Company,11,020eca27645086f48b03617671583960
30012110,b6b0c721b9621d342884377c243c69e5,2026-01-20,2026-01-24 10:38:15,Data Change,DEPT_SALES_094,Supervisory,11,020eca27645086f48b03617671583960
30012112,ddcd918d01c0ffbb3bc3c820fe232c3f,2026-01-25,2026-01-28 13:19:21,Data Change,CC_0191,Cost_Center,5,8a86a4ec2a281cc34f5499b21ebe5179
30012112,ddcd918d01c0ffbb3bc3c820fe232c3f,2026-01-25,2026-01-28 13:19:21,Data Change,WARLAB_USADV,Company,5,8a86a4ec2a281cc34f5499b21ebe5179
30012112,ddcd918d01c0ffbb3bc3c820fe232c3f,2026-01-25,2026-01-28 13:19:21,Data Change,DEPT_INVEST_125,Supervisory,5,8a86a4ec2a281cc34f5499b21ebe5179
30012117,9141cb464016a3c3d814443c93eeaf49,2026-01-15,2026-01-19 10:25:05,Data Change,CC_0030,Cost_Center,9,c82d6de911f494ae21094a4c8c5c8eff
30012117,9141cb464016a3c3d814443c93eeaf49,2026-01-15,2026-01-19 10:25:05,Data Change,WARLAB_US,Company,9,c82d6de911f494ae21094a4c8c5c8eff
30012117,9141cb464016a3c3d814443c93eeaf49,2026-01-15,2026-01-19 10:25:05,Data Change,DEPT_LEGAL_089,Supervisory,9,c82d6de911f494ae21094a4c8c5c8eff
30012128,c5f2019b0fc6c92d6bff0a04323a22a5,2026-01-21,2026-01-26 12:45:41,Data Change,CC_0026,Cost_Center,4,bca6bc3aa3e087a7c29111957115124d
30012128,c5f2019b0fc6c92d6bff0a04323a22a5,2026-01-21,2026-01-26 12:45:41,Data Change,WARLAB_TECH,Company,4,bca6bc3aa3e087a7c29111957115124d
30012128,c5f2019b0fc6c92d6bff0a04323a22a5,2026-01-21,2026-01-26 12:45:41,Data Change,DEPT_RISK_053,Supervisory,4,bca6bc3aa3e087a7c29111957115124d
30012144,1fa129cb59db16f28981634a9f7a101a,2026-01-10,2026-01-13 12:14:22,Data Change,CC_0101,Cost_Center,9,b6d1dbf21ab32b58141ebd67de4a6556
30012144,1fa129cb59db16f28981634a9f7a101a,2026-01-10,2026-01-13 12:14:22,Data Change,WARLAB_US,Company,9,b6d1dbf21ab32b58141ebd67de4a6556
30012144,1fa129cb59db16f28981634a9f7a101a,2026-01-10,2026-01-13 12:14:22,Data Change,DEPT_ADMIN_133,Supervisory,9,b6d1dbf21ab32b58141ebd67de4a6556
30012146,81c6e0579fd9ffaf36f3dc6f87c0374c,2026-01-26,2026-01-30 16:55:39,Data Change,CC_0139,Cost_Center,5,839b0adc0715d2ee96cd3b3334a5ab82
30012146,81c6e0579fd9ffaf36f3dc6f87c0374c,2026-01-26,2026-01-30 16:55:39,Data Change,WARLAB_TECH,Company,5,839b0adc0715d2ee96cd3b3334a5ab82
30012146,81c6e0579fd9ffaf36f3dc6f87c0374c,2026-01-26,2026-01-30 16:55:39,Data Change,DEPT_INVEST_124,Supervisory,5,839b0adc0715d2ee96cd3b3334a5ab82
30012153,a75e02ef9bb3ecabfe161363f9004640,2026-01-09,2026-01-10 10:19:25,Data Change,CC_0153,Cost_Center,7,4c3cefd0a9067618212074da5847dd90
30012153,a75e02ef9bb3ecabfe161363f9004640,2026-01-09,2026-01-10 10:19:25,Data Change,WARLAB_CA,Company,7,4c3cefd0a9067618212074da5847dd90
30012153,a75e02ef9bb3ecabfe161363f9004640,2026-01-09,2026-01-10 10:19:25,Data Change,DEPT_INVEST_125,Supervisory,7,4c3cefd0a9067618212074da5847dd90
30012162,4ca8ab71111873bad6dd446b82117c0e,2026-01-10,2026-01-11 13:11:29,Data Change,CC_0189,Cost_Center,7,ea1165666ff2a851307eeaf765f113c0
30012162,4ca8ab71111873bad6dd446b82117c0e,2026-01-10,2026-01-11 13:11:29,Data Change,WARLAB_CAP,Company,7,ea1165666ff2a851307eeaf765f113c0
30012162,4ca8ab71111873bad6dd446b82117c0e,2026-01-10,2026-01-11 13:11:29,Data Change,DEPT_RISK_052,Supervisory,7,ea1165666ff2a851307eeaf765f113c0
30012163,fa358d86f867f5df9cce4e3c144749cf,2026-01-02,2026-01-02 12:05:49,Data Change,CC_0182,Cost_Center,6,ca950bbdef685b4b770c22079c34973d
30012163,fa358d86f867f5df9cce4e3c144749cf,2026-01-02,2026-01-02 12:05:49,Data Change,WARLAB_INS,Company,6,ca950bbdef685b4b770c22079c34973d
30012163,fa358d86f867f5df9cce4e3c144749cf,2026-01-02,2026-01-02 12:05:49,Data Change,DEPT_OPS_072,Supervisory,6,ca950bbdef685b4b770c22079c34973d
30012174,70e3a9bed1c1802f2daba070cb9e1c0f,2026-01-05,2026-01-09 14:09:49,Data Change,CC_0031,Cost_Center,5,7e7708428ab19bf82257486ad2836aa8
30012174,70e3a9bed1c1802f2daba070cb9e1c0f,2026-01-05,2026-01-09 14:09:49,Data Change,WARLAB_INS,Company,5,7e7708428ab19bf82257486ad2836aa8
30012174,70e3a9bed1c1802f2daba070cb9e1c0f,2026-01-05,2026-01-09 14:09:49,Data Change,DEPT_INVEST_117,Supervisory,5,7e7708428ab19bf82257486ad2836aa8
30012177,81037b16f8b506e2a3b0a1e4fffdbf25,2026-01-08,2026-01-08 09:53:57,Data Change,CC_0156,Cost_Center,9,0e1c6737676dc97828511a45b55a4518
30012177,81037b16f8b506e2a3b0a1e4fffdbf25,2026-01-08,2026-01-08 09:53:57,Data Change,WARLAB_US,Company,9,0e1c6737676dc97828511a45b55a4518
30012177,81037b16f8b506e2a3b0a1e4fffdbf25,2026-01-08,2026-01-08 09:53:57,Data Change,DEPT_SALES_094,Supervisory,9,0e1c6737676dc97828511a45b55a4518
30012184,ba635001d434bf09f7b20c464ea29ec3,2026-01-11,2026-01-14 11:58:22,Change Job,CC_0132,Cost_Center,8,2ef009b4a992ba3676535a5ca5a48cce
30012184,ba635001d434bf09f7b20c464ea29ec3,2026-01-11,2026-01-14 11:58:22,Change Job,WARLAB_CAP,Company,8,2ef009b4a992ba3676535a5ca5a48cce
30012184,ba635001d434bf09f7b20c464ea29ec3,2026-01-11,2026-01-14 11:58:22,Change Job,DEPT_SALES_099,Supervisory,8,2ef009b4a992ba3676535a5ca5a48cce
30012190,b09e120698353416e7c53795a664357f,2026-01-14,2026-01-19 12:05:48,Data Change,CC_0058,Cost_Center,7,369170a1ad50d25bdd9c513910909a7a
30012190,b09e120698353416e7c53795a664357f,2026-01-14,2026-01-19 12:05:48,Data Change,WARLAB_CAP,Company,7,369170a1ad50d25bdd9c513910909a7a
30012190,b09e120698353416e7c53795a664357f,2026-01-14,2026-01-19 12:05:48,Data Change,DEPT_MKT_108,Supervisory,7,369170a1ad50d25bdd9c513910909a7a
30012193,a2c103204a99e52c8ee1fa6886ada42c,2026-01-18,2026-01-21 15:01:13,Leave of Absence,CC_0104,Cost_Center,7,938edb18e04942d0a03ac7ddc2bc1678
30012193,a2c103204a99e52c8ee1fa6886ada42c,2026-01-18,2026-01-21 15:01:13,Leave of Absence,WARLAB_CA,Company,7,938edb18e04942d0a03ac7ddc2bc1678
30012193,a2c103204a99e52c8ee1fa6886ada42c,2026-01-18,2026-01-21 15:01:13,Leave of Absence,DEPT_FIN_015,Supervisory,7,938edb18e04942d0a03ac7ddc2bc1678
30012194,ad79b91420ec52de790265d1e8d374d6,2026-01-17,2026-01-18 13:42:17,Data Change,CC_0021,Cost_Center,6,89dbef0f8a42513003216bb3a83c585b
30012194,ad79b91420ec52de790265d1e8d374d6,2026-01-17,2026-01-18 13:42:17,Data Change,WARLAB_USADV,Company,6,89dbef0f8a42513003216bb3a83c585b
30012194,ad79b91420ec52de790265d1e8d374d6,2026-01-17,2026-01-18 13:42:17,Data Change,DEPT_MKT_109,Supervisory,6,89dbef0f8a42513003216bb3a83c585b
30012219,f70038d59b95978c5f0e25bcf285a2cd,2026-01-26,2026-01-27 12:19:47,Data Change,CC_0092,Cost_Center,5,443752f5f2b1dbf92a09c77b884baa6d
30012219,f70038d59b95978c5f0e25bcf285a2cd,2026-01-26,2026-01-27 12:19:47,Data Change,WARLAB_US,Company,5,443752f5f2b1dbf92a09c77b884baa6d
30012219,f70038d59b95978c5f0e25bcf285a2cd,2026-01-26,2026-01-27 12:19:47,Data Change,DEPT_TECH_030,Supervisory,5,443752f5f2b1dbf92a09c77b884baa6d
30012227,5607c15e36c627bd7e73d68788d0d6eb,2026-01-30,2026-02-01 08:11:51,Data Change,CC_0101,Cost_Center,11,c1028788b9dfc4c52a5460c143853cf4
30012227,5607c15e36c627bd7e73d68788d0d6eb,2026-01-30,2026-02-01 08:11:51,Data Change,WARLAB_CAP,Company,11,c1028788b9dfc4c52a5460c143853cf4
30012227,5607c15e36c627bd7e73d68788d0d6eb,2026-01-30,2026-02-01 08:11:51,Data Change,DEPT_RISK_047,Supervisory,11,c1028788b9dfc4c52a5460c143853cf4
30012228,c1e9d155bc2e0097ce12e54a76cc2e72,2026-01-31,2026-02-04 13:13:38,Data Change,CC_0028,Cost_Center,9,da6bab65b8c19ccb9838bc611dd22119
30012228,c1e9d155bc2e0097ce12e54a76cc2e72,2026-01-31,2026-02-04 13:13:38,Data Change,WARLAB_US,Company,9,da6bab65b8c19ccb9838bc611dd22119
30012228,c1e9d155bc2e0097ce12e54a76cc2e72,2026-01-31,2026-02-04 13:13:38,Data Change,DEPT_OPS_075,Supervisory,9,da6bab65b8c19ccb9838bc611dd22119
30012232,7b46503894844f5425a9523a79e6716e,2026-01-19,2026-01-23 11:32:42,Data Change,CC_0072,Cost_Center,8,7fb38be1219f2214ee7c3cb080958b90
30012232,7b46503894844f5425a9523a79e6716e,2026-01-19,2026-01-23 11:32:42,Data Change,WARLAB_CAP,Company,8,7fb38be1219f2214ee7c3cb080958b90
30012232,7b46503894844f5425a9523a79e6716e,2026-01-19,2026-01-23 11:32:42,Data Change,DEPT_FIN_005,Supervisory,8,7fb38be1219f2214ee7c3cb080958b90
30012235,44ff070aad2dd38a7392901ddb6edb6d,2026-01-09,2026-01-10 17:13:29,Data Change,CC_0028,Cost_Center,9,d6f906ac6f0c08a780d4f352ee62a4c1
30012235,44ff070aad2dd38a7392901ddb6edb6d,2026-01-09,2026-01-10 17:13:29,Data Change,WARLAB_INS,Company,9,d6f906ac6f0c08a780d4f352ee62a4c1
30012235,44ff070aad2dd38a7392901ddb6edb6d,2026-01-09,2026-01-10 17:13:29,Data Change,DEPT_CEO_001,Supervisory,9,d6f906ac6f0c08a780d4f352ee62a4c1
30012245,90ab5810f4428fd65b919ae16eca3d57,2026-01-03,2026-01-05 16:28:26,Data Change,CC_0149,Cost_Center,9,abf9983ac54ee9911c59275d0a03220f
30012245,90ab5810f4428fd65b919ae16eca3d57,2026-01-03,2026-01-05 16:28:26,Data Change,WARLAB_CAP,Company,9,abf9983ac54ee9911c59275d0a03220f
30012245,90ab5810f4428fd65b919ae16eca3d57,2026-01-03,2026-01-05 16:28:26,Data Change,DEPT_SALES_099,Supervisory,9,abf9983ac54ee9911c59275d0a03220f
30012258,dbb8fc8c2ac172a505b49d66b597d1b6,2026-01-01,2026-01-03 08:24:13,Data Change,CC_0035,Cost_Center,9,fc4ea0ec5b9f33f8fc102437f012bef3
30012258,dbb8fc8c2ac172a505b49d66b597d1b6,2026-01-01,2026-01-03 08:24:13,Data Change,WARLAB_USADV,Company,9,fc4ea0ec5b9f33f8fc102437f012bef3
30012258,dbb8fc8c2ac172a505b49d66b597d1b6,2026-01-01,2026-01-03 08:24:13,Data Change,DEPT_FIN_008,Supervisory,9,fc4ea0ec5b9f33f8fc102437f012bef3
30012268,f8f2fd2c65b8a1e367db9b5f14ee397e,2026-01-25,2026-01-27 11:18:38,Data Change,CC_0029,Cost_Center,8,dd6340d491520e2e1238895970e77b1c
30012268,f8f2fd2c65b8a1e367db9b5f14ee397e,2026-01-25,2026-01-27 11:18:38,Data Change,WARLAB_TECH,Company,8,dd6340d491520e2e1238895970e77b1c
30012268,f8f2fd2c65b8a1e367db9b5f14ee397e,2026-01-25,2026-01-27 11:18:38,Data Change,DEPT_OPS_072,Supervisory,8,dd6340d491520e2e1238895970e77b1c
30012272,5194c10041228ec8d37cfb83731044dd,2026-01-24,2026-01-27 11:01:03,Data Change,CC_0035,Cost_Center,8,db319a02d9fea95bf070365825de0a26
30012272,5194c10041228ec8d37cfb83731044dd,2026-01-24,2026-01-27 11:01:03,Data Change,WARLAB_CAP,Company,8,db319a02d9fea95bf070365825de0a26
30012272,5194c10041228ec8d37cfb83731044dd,2026-01-24,2026-01-27 11:01:03,Data Change,DEPT_OPS_075,Supervisory,8,db319a02d9fea95bf070365825de0a26
30012274,46dfb1c0c3caa29b8190c325f7c90af3,2026-01-31,2026-02-04 13:39:28,Data Change,CC_0027,Cost_Center,10,46f6a15e89605874421dc75d80eff5d0
30012274,46dfb1c0c3caa29b8190c325f7c90af3,2026-01-31,2026-02-04 13:39:28,Data Change,WARLAB_TECH,Company,10,46f6a15e89605874421dc75d80eff5d0
30012274,46dfb1c0c3caa29b8190c325f7c90af3,2026-01-31,2026-02-04 13:39:28,Data Change,DEPT_ADMIN_133,Supervisory,10,46f6a15e89605874421dc75d80eff5d0
30012276,bd72b78fc5524c6290437d945b451482,2026-01-28,2026-01-30 10:25:13,Data Change,CC_0055,Cost_Center,6,e080ea134394dee2767ccb40526b09f5
30012276,bd72b78fc5524c6290437d945b451482,2026-01-28,2026-01-30 10:25:13,Data Change,WARLAB_HOLD,Company,6,e080ea134394dee2767ccb40526b09f5
30012276,bd72b78fc5524c6290437d945b451482,2026-01-28,2026-01-30 10:25:13,Data Change,DEPT_SALES_098,Supervisory,6,e080ea134394dee2767ccb40526b09f5
30012280,f11fba0c39b3e12a2ddeb2e14d6198dd,2026-01-18,2026-01-20 14:51:09,Data Change,CC_0040,Cost_Center,8,753e65118c5e973167d92bdbff91b1cd
30012280,f11fba0c39b3e12a2ddeb2e14d6198dd,2026-01-18,2026-01-20 14:51:09,Data Change,WARLAB_CA,Company,8,753e65118c5e973167d92bdbff91b1cd
30012280,f11fba0c39b3e12a2ddeb2e14d6198dd,2026-01-18,2026-01-20 14:51:09,Data Change,DEPT_CEO_002,Supervisory,8,753e65118c5e973167d92bdbff91b1cd
30012281,ae6e2bd834af52b62d0f34cfdabf4087,2026-01-27,2026-01-28 12:15:49,Data Change,CC_0029,Cost_Center,8,b66d0a21a86a99523648d830dc3fd790
30012281,ae6e2bd834af52b62d0f34cfdabf4087,2026-01-27,2026-01-28 12:15:49,Data Change,WARLAB_TECH,Company,8,b66d0a21a86a99523648d830dc3fd790
30012281,ae6e2bd834af52b62d0f34cfdabf4087,2026-01-27,2026-01-28 12:15:49,Data Change,DEPT_OPS_075,Supervisory,8,b66d0a21a86a99523648d830dc3fd790
30012293,910821262524afb1dfb90894ffb61188,2026-01-14,2026-01-16 15:39:33,Data Change,CC_0154,Cost_Center,6,441561d92bd5ebb50c9df6c73b1bbc49
30012293,910821262524afb1dfb90894ffb61188,2026-01-14,2026-01-16 15:39:33,Data Change,WARLAB_US,Company,6,441561d92bd5ebb50c9df6c73b1bbc49
30012293,910821262524afb1dfb90894ffb61188,2026-01-14,2026-01-16 15:39:33,Data Change,DEPT_TECH_036,Supervisory,6,441561d92bd5ebb50c9df6c73b1bbc49
30012295,7003b0b2a87d23e858e201cbdf8f5acf,2026-01-16,2026-01-19 16:32:56,Data Change,CC_0007,Cost_Center,9,b912d19a11d453418f1eca81eb61afe8
30012295,7003b0b2a87d23e858e201cbdf8f5acf,2026-01-16,2026-01-19 16:32:56,Data Change,WARLAB_CAP,Company,9,b912d19a11d453418f1eca81eb61afe8
30012295,7003b0b2a87d23e858e201cbdf8f5acf,2026-01-16,2026-01-19 16:32:56,Data Change,DEPT_SALES_097,Supervisory,9,b912d19a11d453418f1eca81eb61afe8
30012300,6ca087825926cd4ed5dc32bf165207ca,2026-01-04,2026-01-08 14:47:24,Data Change,CC_0125,Cost_Center,7,1665eac617d89c49f2ec0553832c5a35
30012300,6ca087825926cd4ed5dc32bf165207ca,2026-01-04,2026-01-08 14:47:24,Data Change,WARLAB_TECH,Company,7,1665eac617d89c49f2ec0553832c5a35
30012300,6ca087825926cd4ed5dc32bf165207ca,2026-01-04,2026-01-08 14:47:24,Data Change,DEPT_HR_082,Supervisory,7,1665eac617d89c49f2ec0553832c5a35
30012303,2712d6960a857ced8d0a7db50dc4f254,2026-01-10,2026-01-12 13:28:49,Data Change,CC_0010,Cost_Center,8,d52c79d72962b72e534ed7154a096e90
30012303,2712d6960a857ced8d0a7db50dc4f254,2026-01-10,2026-01-12 13:28:49,Data Change,WARLAB_CA,Company,8,d52c79d72962b72e534ed7154a096e90
30012303,2712d6960a857ced8d0a7db50dc4f254,2026-01-10,2026-01-12 13:28:49,Data Change,DEPT_SALES_098,Supervisory,8,d52c79d72962b72e534ed7154a096e90
30012310,fda3a5300930c0bd3ca3cb27c97a893e,2026-01-02,2026-01-06 12:39:49,Data Change,CC_0148,Cost_Center,8,173bec2131a94ce05326ad0ce99be637
30012310,fda3a5300930c0bd3ca3cb27c97a893e,2026-01-02,2026-01-06 12:39:49,Data Change,WARLAB_WM,Company,8,173bec2131a94ce05326ad0ce99be637
30012310,fda3a5300930c0bd3ca3cb27c97a893e,2026-01-02,2026-01-06 12:39:49,Data Change,DEPT_MKT_110,Supervisory,8,173bec2131a94ce05326ad0ce99be637
30012315,58112bcc3602cab53d5ec81383ffa535,2026-01-17,2026-01-22 16:28:06,Data Change,CC_0178,Cost_Center,7,8f0853e9284f3d3d79518c85ee5fe33f
30012315,58112bcc3602cab53d5ec81383ffa535,2026-01-17,2026-01-22 16:28:06,Data Change,WARLAB_CAP,Company,7,8f0853e9284f3d3d79518c85ee5fe33f
30012315,58112bcc3602cab53d5ec81383ffa535,2026-01-17,2026-01-22 16:28:06,Data Change,DEPT_FIN_012,Supervisory,7,8f0853e9284f3d3d79518c85ee5fe33f
30012328,41c046c25fb866055ed50c250d52638e,2026-01-06,2026-01-07 15:54:19,Data Change,CC_0189,Cost_Center,6,cb2667acd4016a52b3bb0b5594e10133
30012328,41c046c25fb866055ed50c250d52638e,2026-01-06,2026-01-07 15:54:19,Data Change,WARLAB_TECH,Company,6,cb2667acd4016a52b3bb0b5594e10133
30012328,41c046c25fb866055ed50c250d52638e,2026-01-06,2026-01-07 15:54:19,Data Change,DEPT_SALES_104,Supervisory,6,cb2667acd4016a52b3bb0b5594e10133
30012353,16ae1e1e304a1f93a7a90d558642de7b,2026-01-31,2026-02-01 15:14:15,Data Change,CC_0178,Cost_Center,5,b0c7e584fcd437f1b9445466c633fe4f
30012353,16ae1e1e304a1f93a7a90d558642de7b,2026-01-31,2026-02-01 15:14:15,Data Change,WARLAB_US,Company,5,b0c7e584fcd437f1b9445466c633fe4f
30012353,16ae1e1e304a1f93a7a90d558642de7b,2026-01-31,2026-02-01 15:14:15,Data Change,DEPT_SALES_090,Supervisory,5,b0c7e584fcd437f1b9445466c633fe4f
30012354,3712950bbb73e70ebb361fb4aad3ec4a,2026-01-04,2026-01-08 14:41:16,Data Change,CC_0197,Cost_Center,8,62c22699f8ba1539df1111ed53315712
30012354,3712950bbb73e70ebb361fb4aad3ec4a,2026-01-04,2026-01-08 14:41:16,Data Change,WARLAB_TECH,Company,8,62c22699f8ba1539df1111ed53315712
30012354,3712950bbb73e70ebb361fb4aad3ec4a,2026-01-04,2026-01-08 14:41:16,Data Change,DEPT_OPS_061,Supervisory,8,62c22699f8ba1539df1111ed53315712
30012357,83d0a3c4b4ad741ece0ffd94fb36bc8c,2026-01-30,2026-02-03 08:22:23,Data Change,CC_0016,Cost_Center,5,25e12c41de7f9998567360edf756aa1f
30012357,83d0a3c4b4ad741ece0ffd94fb36bc8c,2026-01-30,2026-02-03 08:22:23,Data Change,WARLAB_US,Company,5,25e12c41de7f9998567360edf756aa1f
